title,type,country,release_year,rating,genres,platform
One More Try,Movie,Philippines,2012,TV-14,"['Dramas', 'International Movies', 'Romantic Movies']",Netflix
Operation Christmas Drop,Movie,United States,2020,TV-G,"['Children & Family Movies', 'Comedies', 'Romantic Movies']",Netflix
Paranormal,TV Show,Egypt,2020,TV-14,"['International TV Shows', 'TV Dramas', 'TV Horror']",Netflix
A Christmas Catch,Movie,Canada,2018,TV-G,"['Dramas', 'Romantic Movies']",Netflix
Christmas with a Prince,Movie,Canada,2018,TV-PG,"['Comedies', 'Dramas', 'Romantic Movies']",Netflix
Love & Anarchy,TV Show,Sweden,2020,TV-MA,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",Netflix
Miss India,Movie,India,2020,TV-PG,"['Dramas', 'International Movies']",Netflix
Felix Lobrecht: Hype,Movie,Germany,2020,TV-MA,['Stand-Up Comedy'],Netflix
MOTHER,Movie,Japan,2020,TV-14,"['Dramas', 'International Movies']",Netflix
The Beginning of Life,Movie,,2016,TV-PG,"['Documentaries', 'International Movies']",Netflix
Ya no estoy aquí: Una conversación entre Guillermo del Toro y Alfonso Cuarón,Movie,,2020,TV-PG,['Documentaries'],Netflix
Can You Hear Me?,TV Show,Canada,2020,TV-MA,"['International TV Shows', 'TV Comedies', 'TV Dramas']",Netflix
Prospect,Movie,"Canada, United States",2018,R,"['Sci-Fi & Fantasy', 'Thrillers']",Netflix
60 Days In,TV Show,United States,2019,TV-MA,['Reality TV'],Netflix
Christmas Break-In,Movie,United States,2019,TV-PG,"['Children & Family Movies', 'Comedies']",Netflix
Dawson's Creek,TV Show,United States,2002,TV-14,"['Romantic TV Shows', 'TV Dramas', 'Teen TV Shows']",Netflix
Elf Pets: A Fox Cub’s Christmas Tale,Movie,United States,2020,TV-Y,['Children & Family Movies'],Netflix
Elf Pets: Santa’s Reindeer Rescue,Movie,United States,2020,TV-Y,['Children & Family Movies'],Netflix
Elliot the Littlest Reindeer,Movie,Canada,2018,PG,['Children & Family Movies'],Netflix
Forged in Fire,TV Show,United States,2019,TV-14,['Reality TV'],Netflix
Leah Remini: Scientology and the Aftermath,TV Show,United States,2018,TV-14,['Docuseries'],Netflix
LEGO Jurassic World: Legend of Isla Nublar,TV Show,United States,2019,TV-Y,"[""Kids' TV""]",Netflix
LEGO Jurassic World: Secret Exhibit,TV Show,United States,2018,TV-Y,"[""Kids' TV""]",Netflix
LEGO Ninjago,TV Show,Canada,2020,TV-Y7,"[""Kids' TV""]",Netflix
LEGO Ninjago: Masters of Spinjitzu,TV Show,"Denmark, Singapore, Canada, United States",2019,TV-Y7,"[""Kids' TV""]",Netflix
LEGO: CITY Adventures,TV Show,"United States, France, Denmark",2019,TV-Y,"[""Kids' TV"", 'TV Comedies']",Netflix
Little Monsters,Movie,United States,1989,PG,"['Children & Family Movies', 'Comedies']",Netflix
Mile 22,Movie,"United States, China, Colombia",2018,R,['Action & Adventure'],Netflix
Piercing,Movie,United States,2018,R,"['Dramas', 'Independent Movies', 'Thrillers']",Netflix
Snowden,Movie,"United Kingdom, France, Germany, United States",2016,R,"['Dramas', 'Thrillers']",Netflix
The Garfield Show,TV Show,"France, United States",2018,TV-Y,"[""Kids' TV"", 'TV Comedies']",Netflix
The Good Detective,TV Show,South Korea,2020,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
The Impossible,Movie,"Spain, Thailand, United States",2012,PG-13,['Dramas'],Netflix
The Next Karate Kid,Movie,United States,1994,PG,"['Action & Adventure', 'Dramas', 'Sports Movies']",Netflix
Voice,TV Show,South Korea,2018,TV-14,"['Crime TV Shows', 'International TV Shows', 'Korean TV Shows']",Netflix
Wheels of Fortune,Movie,United States,2020,R,"['Comedies', 'Sports Movies']",Netflix
Afronta! Facing It!,TV Show,Brazil,2017,TV-PG,"['Docuseries', 'International TV Shows']",Netflix
The 12th Man,Movie,Norway,2018,TV-MA,"['Action & Adventure', 'Dramas', 'International Movies']",Netflix
Zumbo's Just Desserts,TV Show,Australia,2019,TV-PG,"['International TV Shows', 'Reality TV']",Netflix
Hidden in Plain Sight,Movie,United States,2019,TV-14,"['Dramas', 'Independent Movies', 'Thrillers']",Netflix
His House,Movie,United Kingdom,2020,TV-14,"['Horror Movies', 'Independent Movies']",Netflix
In Line,Movie,Nigeria,2017,TV-14,"['Dramas', 'International Movies']",Netflix
Kaali Khuhi,Movie,India,2020,TV-14,"['Horror Movies', 'International Movies']",Netflix
Kongsuni and Friends,TV Show,,2020,TV-Y,"[""Kids' TV"", 'Korean TV Shows']",Netflix
Marvel's Agents of S.H.I.E.L.D.,TV Show,United States,2020,TV-14,"['TV Action & Adventure', 'TV Sci-Fi & Fantasy']",Netflix
Rogue City,Movie,France,2020,TV-MA,"['Dramas', 'International Movies', 'Thrillers']",Netflix
Somebody Feed Phil,TV Show,United States,2020,TV-14,"['Docuseries', 'Reality TV']",Netflix
Suburra: Blood on Rome,TV Show,Italy,2020,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
The Day of the Lord,Movie,"Mexico, Spain",2020,TV-MA,"['Horror Movies', 'International Movies']",Netflix
Pagpag: Nine Lives,Movie,Philippines,2013,TV-14,"['Horror Movies', 'International Movies']",Netflix
Holidate,Movie,United States,2020,TV-MA,"['Comedies', 'Romantic Movies']",Netflix
La Gran Ilusión,Movie,,2016,TV-14,['International Movies'],Netflix
Metallica Through The Never,Movie,United States,2013,R,['Music & Musicals'],Netflix
Nobody Sleeps in the Woods Tonight,Movie,Poland,2020,TV-MA,"['Horror Movies', 'International Movies']",Netflix
Secrets of the Saqqara Tomb,Movie,United States,2020,TV-PG,['Documentaries'],Netflix
Blood of Zeus,TV Show,United States,2020,TV-MA,['Anime Series'],Netflix
Chico Bon Bon: Monkey with a Tool Belt,TV Show,United States,2020,TV-Y,"[""Kids' TV""]",Netflix
Guillermo Vilas: Settling the Score,Movie,Argentina,2020,TV-14,"['Documentaries', 'International Movies', 'Sports Movies']",Netflix
Sarah Cooper: Everything's Fine,Movie,United States,2020,TV-MA,['Comedies'],Netflix
The Devil Punisher,TV Show,Taiwan,2020,TV-14,"['International TV Shows', 'Romantic TV Shows', 'TV Mysteries']",Netflix
Ajab Prem Ki Ghazab Kahani,Movie,India,2009,TV-14,"['Comedies', 'International Movies', 'Music & Musicals']",Netflix
Black '47,Movie,"Ireland, Luxembourg, Belgium",2018,R,"['Action & Adventure', 'Dramas', 'Independent Movies']",Netflix
I Am Woman,Movie,Australia,2019,TV-MA,"['Dramas', 'Music & Musicals']",Netflix
Alice Junior,Movie,Brazil,2019,TV-MA,"['Comedies', 'International Movies', 'LGBTQ Movies']",Netflix
Barbarians,TV Show,Germany,2020,TV-MA,"['International TV Shows', 'TV Action & Adventure', 'TV Dramas']",Netflix
Move,TV Show,United States,2020,TV-MA,"['Docuseries', 'International TV Shows']",Netflix
Over the Moon,Movie,"China, United States",2020,PG,"['Children & Family Movies', 'Music & Musicals']",Netflix
Shattered Memories,Movie,United States,2018,TV-14,"['Dramas', 'Thrillers']",Netflix
Stolen Away,TV Show,Spain,2020,TV-MA,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']",Netflix
The Queen's Gambit,TV Show,United States,2020,TV-MA,['TV Dramas'],Netflix
Bending the Arc,Movie,United States,2017,TV-MA,['Documentaries'],Netflix
Cadaver,Movie,Norway,2020,TV-MA,"['Horror Movies', 'International Movies']",Netflix
Exes Baggage,Movie,Philippines,2018,TV-MA,"['Dramas', 'International Movies', 'Romantic Movies']",Netflix
Fisherman's Friends,Movie,United Kingdom,2019,PG-13,"['Comedies', 'Dramas', 'Music & Musicals']",Netflix
The Hows of Us,Movie,Philippines,2018,TV-14,"['Dramas', 'International Movies', 'Romantic Movies']",Netflix
The Hummingbird Project,Movie,"Canada, Belgium",2018,R,"['Dramas', 'Independent Movies']",Netflix
"Yes, God, Yes",Movie,United States,2020,R,"['Comedies', 'Dramas', 'Independent Movies']",Netflix
Brave Blue World: Racing to Solve Our Water Crisis,Movie,"Canada, United Kingdom",2020,TV-PG,"['Documentaries', 'International Movies']",Netflix
My Next Guest Needs No Introduction With David Letterman,TV Show,United States,2020,TV-MA,['Stand-Up Comedy & Talk Shows'],Netflix
Rebecca,Movie,United Kingdom,2020,PG-13,"['Dramas', 'Romantic Movies', 'Thrillers']",Netflix
The Magic School Bus Rides Again The Frizz Connection,Movie,Canada,2020,TV-Y,['Children & Family Movies'],Netflix
Tremors: Shrieker Island,Movie,United States,2020,PG-13,"['Action & Adventure', 'Horror Movies']",Netflix
Beirut Oh Beirut,Movie,Lebanon,1975,TV-14,"['Classic Movies', 'Dramas', 'International Movies']",Netflix
Bosta,Movie,Lebanon,2005,TV-14,"['Dramas', 'International Movies', 'Music & Musicals']",Netflix
Ghadi,Movie,Lebanon,2013,TV-MA,"['Comedies', 'Dramas', 'International Movies']",Netflix
Heritages,Movie,"Lebanon, United Arab Emirates, France, Switzerland, Germany",2014,TV-14,"['Documentaries', 'International Movies']",Netflix
Listen,Movie,Lebanon,2017,TV-MA,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Out of Life,Movie,"France, Belgium, Italy",1991,TV-MA,"['Classic Movies', 'Dramas', 'Independent Movies']",Netflix
Panoptic,Movie,Lebanon,2017,TV-MA,"['Documentaries', 'International Movies']",Netflix
Taxi Ballad,Movie,"Lebanon, United States, United Arab Emirates",2012,TV-MA,"['Dramas', 'International Movies']",Netflix
The Kite,Movie,"Lebanon, France",2003,TV-MA,"['Dramas', 'International Movies', 'Romantic Movies']",Netflix
The Little Wars,Movie,"France, Lebanon",1982,TV-14,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Under the Bombs,Movie,"France, Lebanon, United Kingdom",2007,TV-MA,"['Dramas', 'Independent Movies', 'International Movies']",Netflix
Unsolved Mysteries,TV Show,,2020,TV-MA,"['Crime TV Shows', 'Docuseries']",Netflix
West Beirut,Movie,"France, Norway, Lebanon, Belgium",1999,TV-MA,"['Dramas', 'International Movies']",Netflix
What Did I Mess,Movie,Lebanon,2018,TV-14,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Whispers,Movie,"Lebanon, Canada, France",1980,TV-14,"['Documentaries', 'International Movies']",Netflix
Zozo,Movie,"Sweden, Czech Republic, United Kingdom, Denmark, Netherlands",2005,TV-MA,"['Dramas', 'International Movies']",Netflix
ParaNorman,Movie,United States,2012,PG,"['Children & Family Movies', 'Comedies']",Netflix
Start-Up,TV Show,South Korea,2020,TV-14,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",Netflix
I Am Vengeance: Retaliation,Movie,United Kingdom,2020,R,['Action & Adventure'],Netflix
Disconnect,Movie,Kenya,2018,TV-MA,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Grand Army,TV Show,United States,2020,TV-MA,"['TV Dramas', 'Teen TV Shows']",Netflix
In a Valley of Violence,Movie,United States,2016,R,['Action & Adventure'],Netflix
La Révolution,TV Show,France,2020,TV-MA,"['International TV Shows', 'TV Action & Adventure', 'TV Dramas']",Netflix
Someone Has to Die,TV Show,"Mexico, Spain",2020,TV-MA,"['Crime TV Shows', 'International TV Shows', 'Spanish-Language TV Shows']",Netflix
The Last Kids on Earth,TV Show,United States,2020,TV-Y7,"[""Kids' TV"", 'TV Comedies']",Netflix
The Trial of the Chicago 7,Movie,"United States, United Kingdom, India",2020,R,['Dramas'],Netflix
Unfriended,Movie,"United States, Russia",2014,R,"['Horror Movies', 'Thrillers']",Netflix
A Babysitter's Guide to Monster Hunting,Movie,United States,2020,TV-PG,['Children & Family Movies'],Netflix
Batman: The Killing Joke,Movie,United States,2016,R,['Action & Adventure'],Netflix
El-Khawaga's Dilemma,Movie,Egypt,2018,TV-14,"['Action & Adventure', 'Comedies', 'International Movies']",Netflix
Fireman Sam,TV Show,United Kingdom,2018,TV-Y,"['British TV Shows', ""Kids' TV""]",Netflix
Half & Half,TV Show,United States,2005,TV-14,['TV Comedies'],Netflix
Kartini: Princess of Java,Movie,"Indonesia, Netherlands",2017,TV-PG,"['Dramas', 'International Movies']",Netflix
Love Like the Falling Rain,Movie,Indonesia,2020,TV-14,"['Dramas', 'International Movies', 'Romantic Movies']",Netflix
One on One,TV Show,United States,2006,TV-14,"['TV Comedies', 'Teen TV Shows']",Netflix
Power Rangers Beast Morphers,TV Show,United States,2020,TV-Y7,"[""Kids' TV""]",Netflix
Rooting for Roona,Movie,India,2020,TV-PG,"['Documentaries', 'International Movies']",Netflix
Social Distance,TV Show,United States,2020,TV-MA,"['TV Comedies', 'TV Dramas']",Netflix
A Choo,Movie,Taiwan,2020,TV-14,"['Action & Adventure', 'International Movies', 'Romantic Movies']",Netflix
BLACKPINK: Light Up the Sky,Movie,United States,2020,TV-14,"['Documentaries', 'Music & Musicals']",Netflix
The Three Deaths of Marisela Escobedo,Movie,Mexico,2020,TV-MA,"['Documentaries', 'International Movies']",Netflix
Fida,Movie,India,2004,TV-14,"['International Movies', 'Romantic Movies', 'Thrillers']",Netflix
Octonauts & the Great Barrier Reef,Movie,United Kingdom,2020,TV-Y,['Children & Family Movies'],Netflix
The Cabin with Bert Kreischer,TV Show,United States,2020,TV-MA,"['Reality TV', 'TV Comedies']",Netflix
Dil,Movie,India,1990,TV-14,"['Comedies', 'Dramas', 'International Movies']",Netflix
Disco Dancer,Movie,India,1982,TV-14,"['Cult Movies', 'Dramas', 'International Movies']",Netflix
Hunterrr,Movie,India,2015,TV-MA,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Kipo and the Age of Wonderbeasts,TV Show,United States,2020,TV-Y7,"[""Kids' TV"", 'TV Comedies']",Netflix
Phir Hera Pheri,Movie,India,2006,TV-14,"['Comedies', 'International Movies']",Netflix
The Legend of Bhagat Singh,Movie,India,2002,TV-14,"['Dramas', 'International Movies']",Netflix
House of the Witch,Movie,United States,2017,TV-MA,['Horror Movies'],Netflix
Deaf U,TV Show,United States,2020,TV-MA,['Docuseries'],Netflix
Ginny Weds Sunny,Movie,India,2020,TV-MA,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
My Step Dad: The Hippie,Movie,"Turkey, South Korea",2018,TV-MA,"['Comedies', 'International Movies']",Netflix
Super Monsters: Dia de los Monsters,Movie,Canada,2020,TV-Y,['Children & Family Movies'],Netflix
The Forty-Year-Old Version,Movie,United States,2020,R,"['Comedies', 'Dramas', 'Independent Movies']",Netflix
The Haunting of Bly Manor,TV Show,United States,2020,TV-MA,"['TV Dramas', 'TV Horror', 'TV Mysteries']",Netflix
Bigflo & Oli: Hip Hop Frenzy,Movie,France,2020,TV-MA,"['Documentaries', 'International Movies', 'Music & Musicals']",Netflix
Do Do Sol Sol La La Sol,TV Show,South Korea,2020,TV-14,"['International TV Shows', 'Romantic TV Shows', 'TV Comedies']",Netflix
Palermo Hollywood,Movie,Argentina,2004,TV-MA,"['Dramas', 'International Movies']",Netflix
Private Lives,TV Show,South Korea,2020,TV-14,"['Crime TV Shows', 'International TV Shows', 'TV Dramas']",Netflix
The 100,TV Show,"United States, Canada",2020,TV-MA,"['TV Action & Adventure', 'TV Dramas', 'TV Sci-Fi & Fantasy']",Netflix
Hubie Halloween,Movie,United States,2020,PG-13,"['Comedies', 'Horror Movies']",Netflix
To the Lake,TV Show,Russia,2020,TV-MA,"['International TV Shows', 'TV Dramas', 'TV Mysteries']",Netflix
American Pie 9: Girls' Rules,Movie,United States,2020,R,['Comedies'],Netflix
Dolly Parton: Here I Am,Movie,United Kingdom,2019,TV-14,"['Documentaries', 'Music & Musicals']",Netflix
StarBeam: Halloween Hero,Movie,Canada,2020,TV-Y,['Children & Family Movies'],Netflix
Walk Away from Love,Movie,United States,2017,TV-14,"['Dramas', 'Romantic Movies']",Netflix
Bad Boy Billionaires: India,TV Show,India,2020,TV-14,"['British TV Shows', 'Docuseries', 'International TV Shows']",Netflix
David Attenborough: A Life on Our Planet,Movie,"United States, United Kingdom",2020,PG,['Documentaries'],Netflix
"Best Wishes, Warmest Regards: A Schitt's Creek Farewell",Movie,Canada,2020,TV-MA,"['Documentaries', 'LGBTQ Movies']",Netflix
Good Game: The Beginning,Movie,Turkey,2018,TV-14,"['Dramas', 'International Movies', 'Sports Movies']",Netflix
Pat a Pat Como,TV Show,,2016,TV-Y,"[""Kids' TV""]",Netflix
Qurious Como,TV Show,,2017,TV-Y,"[""Kids' TV""]",Netflix
A Chaster Marriage,Movie,Turkey,2016,TV-14,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
A Go! Go! Cory Carson Halloween,Movie,,2020,TV-Y,['Children & Family Movies'],Netflix
DreamWorks Happy Holidays from Madagascar,TV Show,United States,2005,TV-PG,"[""Kids' TV"", 'TV Comedies']",Netflix
Emily in Paris,TV Show,United States,2020,TV-MA,"['Romantic TV Shows', 'TV Comedies', 'TV Dramas']",Netflix
H2O: Just Add Water,TV Show,Australia,2009,TV-PG,"[""Kids' TV"", 'TV Dramas']",Netflix
Òlòtūré,Movie,Nigeria,2020,TV-MA,"['Dramas', 'International Movies']",Netflix
Serious Men,Movie,India,2020,TV-MA,"['Comedies', 'Dramas', 'International Movies']",Netflix
The Binding,Movie,Italy,2020,TV-MA,"['Horror Movies', 'International Movies', 'Thrillers']",Netflix
Turkish Dance School,Movie,Turkey,2017,TV-MA,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
Vampires vs. the Bronx,Movie,United States,2020,PG-13,"['Comedies', 'Horror Movies']",Netflix
You've Got This,Movie,Mexico,2020,TV-MA,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
All Because of You,Movie,Malaysia,2020,TV-PG,"['Action & Adventure', 'Comedies', 'International Movies']",Netflix
An Ordinary Man,Movie,"Serbia, United States",2017,R,"['Dramas', 'Thrillers']",Netflix
Carlos Almaraz: Playing with Fire,Movie,United States,2019,TV-14,"['Documentaries', 'LGBTQ Movies']",Netflix
Cold Harbour,Movie,South Africa,2013,TV-MA,"['Action & Adventure', 'Dramas', 'International Movies']",Netflix
Evil,TV Show,United States,2019,TV-14,['TV Dramas'],Netflix
Familiar Wife,TV Show,South Korea,2018,TV-MA,"['International TV Shows', 'Romantic TV Shows', 'TV Dramas']",Netflix
Food Wars!: Shokugeki no Soma,TV Show,Japan,2016,TV-MA,"['Anime Series', 'International TV Shows', 'Teen TV Shows']",Netflix
Free State of Jones,Movie,United States,2016,R,"['Action & Adventure', 'Dramas']",Netflix
"Good Morning, Verônica",TV Show,Brazil,2020,TV-MA,"['Crime TV Shows', 'International TV Shows', 'TV Mysteries']",Netflix
Human Nature,Movie,United States,2019,TV-14,['Documentaries'],Netflix
Hunt for the Wilderpeople,Movie,New Zealand,2016,PG-13,"['Action & Adventure', 'Comedies', 'Dramas']",Netflix
I'm Leaving Now,Movie,"United States, Mexico",2019,TV-MA,"['Documentaries', 'International Movies']",Netflix
Journey of an African Colony,TV Show,,2018,TV-MA,"['Docuseries', 'International TV Shows']",Netflix
Oktoberfest: Beer & Blood,TV Show,"Germany, Czech Republic",2020,TV-MA,"['International TV Shows', 'TV Dramas']",Netflix
Rize,Movie,"United States, United Kingdom",2005,PG-13,"['Documentaries', 'Music & Musicals']",Netflix
Secreto bien guardado,TV Show,Argentina,2019,TV-MA,"['International TV Shows', 'Romantic TV Shows', 'Spanish-Language TV Shows']",Netflix
Sword Art Online,TV Show,Japan,2018,TV-MA,"['Anime Series', 'International TV Shows']",Netflix
The American Game,Movie,,2019,TV-PG,"['Comedies', 'International Movies', 'Romantic Movies']",Netflix
The Book of Sun,Movie,Saudi Arabia,2020,TV-14,"['Comedies', 'Independent Movies', 'International Movies']",Netflix
